row_index,unitid,source,raw_title,title_kind,is_program_title,bucket,canonical_title,program_conf,program_conf_reason
54,190415,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
54,190415,crawl,Africana Studies and ​ Research Center (ASRC),center_institute,0,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
54,190415,crawl,Africana Studies (BA),program,1,africana,Africana Studies,70,degree_token|anchor_phrase|bucket_match:africana
54,190415,crawl,Africana Studies (PhD),program,1,africana,Africana Studies,70,degree_token|anchor_phrase|bucket_match:africana
54,190415,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
54,190415,crawl,Black studies program,program,1,black,Black studies,90,strong_token|anchor_phrase|bucket_match:black
54,190415,crawl,first intercollegiate Greek-letter fraternity for Black men,other_nonprogram,0,,,0,
54,190415,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
55,181002,crawl,African American and Black Diasporic Studies (Minor),program,1,black,African American and Black Diasporic Studies,70,strong_token|bucket_match:black
55,181002,crawl,African American and Black Diasporic Studies (Minor) Minor,program,1,black,African American and Black Diasporic Studies (Minor),70,strong_token|bucket_match:black
55,181002,crawl,African Studies (Minor),program,1,african,African Studies,90,strong_token|anchor_phrase|bucket_match:african
55,181002,crawl,African Studies (Minor) Minor,program,1,african,African Studies (Minor),90,strong_token|anchor_phrase|bucket_match:african
55,181002,crawl,African Studies Minor Curriculum,other_nonprogram,0,african,African Studies Minor Curriculum,30,strong_token|anchor_phrase|bucket_match:african|admin_marker
55,181002,crawl,College of Art and Sciences Department of African Studies,department_unit,0,african,African Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:african
55,181002,crawl,Department of African Studies,department_unit,0,african,African Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:african
55,181002,crawl,Full African American and Black Diasporic Studies Curriculum,course,0,black,Full African American and Black Diasporic Studies Curriculum,0,bucket_match:black|admin_marker|course_like
55,181002,crawl,Full African Studies Curriculum,course,0,african,Full African Studies Curriculum,0,anchor_phrase|bucket_match:african|admin_marker|course_like
55,181002,crawl,View African Studies Minor Curriculum,junk,0,african,African Studies Minor Curriculum,30,strong_token|anchor_phrase|bucket_match:african|admin_marker
55,181002,crawl,View Full African American and Black Diasporic Studies Curriculum,junk,0,black,Full African American and Black Diasporic Studies Curriculum,0,bucket_match:black|admin_marker|course_like
55,181002,crawl,View Full African Studies Curriculum,junk,0,african,Full African Studies Curriculum,0,anchor_phrase|bucket_match:african|admin_marker|course_like
56,190512,crawl,Black,other_nonprogram,0,,,0,
56,190512,crawl,Black and Latino Studies,program,1,black,Black and Latino Studies,70,bare_studies_name|bucket_match:black
57,190549,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
57,190549,crawl,Africana Studies 3140,course,0,africana,Africana Studies 3140,30,anchor_phrase|bucket_match:africana
57,190549,crawl,Africana Studies 3337,course,0,africana,Africana Studies 3337,30,anchor_phrase|bucket_match:africana
57,190549,crawl,Africana Studies Department,department_unit,0,africana,Africana Studies Department,90,strong_token|anchor_phrase|bucket_match:africana
57,190549,crawl,"Africana Studies, B.A.",program,1,africana,"Africana Studies, B.A.",70,degree_token|anchor_phrase|bucket_match:africana
57,190549,crawl,"Africana Studies, B.A. Career Map (PDF)",junk,0,africana,"Africana Studies, B.A. Career Map",0,degree_token|anchor_phrase|bucket_match:africana|descriptor_nonprogram
57,190549,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
57,190549,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
58,190567,crawl,Black Studies Department,department_unit,0,black,Black Studies Department,90,strong_token|anchor_phrase|bucket_match:black
58,190567,crawl,Black Studies Department Timeline,junk,0,black,Black Studies Department Timeline,90,strong_token|anchor_phrase|bucket_match:black
58,190567,crawl,Check out the 2023 - 2024 Black Studies Annual Report,junk,0,black,2023 - 2024 Black Studies Annual Report,30,anchor_phrase|bucket_match:black
58,190567,crawl,Donate to the Black Studies Department General Fund,junk,0,black,Donate to the Black Studies Department General Fund,90,strong_token|anchor_phrase|bucket_match:black
58,190567,crawl,Donate to the Black Studies Scholarship Fund,junk,0,black,Donate to the Black Studies Scholarship Fund,0,anchor_phrase|bucket_match:black|descriptor_nonprogram
58,190567,crawl,Major in Black Studies,program,1,black,Major in Black Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:black
58,190567,crawl,Minor in Black Studies,program,1,black,Minor in Black Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:black
58,190567,crawl,The Black Studies Lecture Series,junk,0,black,Black Studies Lecture Series,30,anchor_phrase|bucket_match:black
58,190567,crawl,What Can I Do With A Black Studies Major?,other_nonprogram,0,black,What Can I Do With A Black Studies Major?,30,strong_token|anchor_phrase|bucket_match:black|story_marker
59,190594,crawl,Africana and Puerto Rican Lat BA (AFPRL-BA),maybe_program,0,africana,Africana and Puerto Rican Lat BA,50,degree_token|bucket_match:africana
59,190594,crawl,Africana and Puerto Rican/Latino Studies,program,1,africana,Africana and Puerto Rican/Latino Studies,70,bare_studies_name|bucket_match:africana
59,190594,crawl,"Africana, Puerto Rican and Latino Studies",program,1,africana,"Africana, Puerto Rican and Latino Studies",70,bare_studies_name|bucket_match:africana
59,190594,crawl,"Visit Africana, Puerto Rican and Latino Studies",junk,0,africana,"Visit Africana, Puerto Rican and Latino Studies",10,bucket_match:africana
60,190637,crawl,AFRICANA STUDIES,program,1,africana,AFRICANA STUDIES,90,bare_studies_name|anchor_phrase|bucket_match:africana
60,190637,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
60,190637,crawl,Africana Studies' Anne Rice Named HistoryMakers Master Fellow,other_nonprogram,0,africana,Africana Studies' Anne Rice Named HistoryMakers Master Fellow,0,anchor_phrase|bucket_match:africana|story_marker
60,190637,crawl,BA Africana Studies,program,1,africana,BA Africana Studies,100,degree_token|bare_studies_name|anchor_phrase|bucket_match:africana
61,190655,crawl,Black Visual Cultures - Minor,program,1,black,Black Visual Cultures -,70,strong_token|bucket_match:black
61,190655,crawl,Minor in Black Visual Cultures,program,1,black,Minor in Black Visual Cultures,70,strong_token|bucket_match:black
62,190664,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
62,190664,crawl,"Africana Studies (BA) with a concentration in Africa, Caribbean, or African American Studies.",program,1,black,"Africana Studies (BA) with a concentration in Africa, Caribbean, or African American Studies.",100,strong_token|degree_token|anchor_phrase|bucket_match:black
62,190664,crawl,"Bachelor of Arts (BA), with a concentration in Africa, Caribbean, or African American Studies",program,1,black,"Bachelor of Arts (BA), with a concentration in Africa, Caribbean, or African American Studies",100,strong_token|degree_token|bucket_match:black
62,190664,crawl,Blackstone LaunchPad,junk,0,,,0,
62,190664,crawl,"Center for Ethnic, Racial and Religous Understanding",center_institute,0,ethnic,"Center for Ethnic, Racial and Religous Understanding",10,bucket_match:ethnic
62,190664,crawl,Welcome to the Africana Studies Program,junk,0,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
62,190664,crawl,the Africana Studies Program,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
63,182670,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
63,182670,crawl,African and African American Studies Image,junk,0,black,African and African American Studies,70,anchor_phrase|compound_anchor|bucket_match:black
63,182670,crawl,African and African American Studies Department,department_unit,0,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
63,182670,crawl,"Tuck Europe, Middle East, and Africa (EMEA) Council",committee_admin,0,mena,"Tuck Europe, Middle East, and Africa (EMEA) Council",10,bucket_match:mena
63,182670,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
64,202523,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
65,144740,crawl,African and ​ Black Diaspora Studies (ABD),other_nonprogram,0,black,African and ​ Black Diaspora Studies,10,bucket_match:black
65,144740,crawl,Critical Ethnic Studies (CES),other_nonprogram,0,ethnic,Critical Ethnic Studies,30,anchor_phrase|bucket_match:ethnic
65,144740,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
66,150400,crawl,About Africana Studies,junk,0,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
66,150400,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
66,150400,crawl,Africana Studies Major Minor,program,1,africana,Africana Studies Major,90,strong_token|anchor_phrase|bucket_match:africana
66,150400,crawl,Student talking with Leslie James Africana Studies Major Minor,other_nonprogram,0,africana,Student talking with Leslie James Africana Studies Major,30,strong_token|anchor_phrase|bucket_match:africana|story_marker
66,150400,crawl,Studying Africana Studies at DePauw,other_nonprogram,0,africana,Studying Africana Studies at DePauw,0,anchor_phrase|bucket_match:africana|story_marker
66,150400,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
67,212009,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
67,212009,crawl,Africana Studies Overview,junk,0,africana,Africana Studies,30,anchor_phrase|bucket_match:africana
67,212009,crawl,Africana Studies Senior Presentations,other_nonprogram,0,africana,Africana Studies Senior Presentations,30,anchor_phrase|bucket_match:africana
67,212009,crawl,Africana Studies Senior Research Symposium Event,junk,0,africana,Africana Studies Senior Research Symposium Event,30,anchor_phrase|bucket_match:africana
67,212009,crawl,"Read More - Honoring the Past, Empowering the Future: Dickinson Marks Milestone in Africana Studies Program",junk,0,africana,"Read More - Honoring the Past, Empowering the Future: Dickinson Marks Milestone in Africana Studies",0,strong_token|anchor_phrase|bucket_match:africana|story_marker|profile_dash
67,212009,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
68,184348,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
68,184348,crawl,Healthcare and Human Development in South Africa,event_news,0,african,Healthcare and Human Development in South Africa,10,bucket_match:african
68,184348,crawl,Psychology of Group Conflict and Reconciliation in South Africa,event_news,0,african,Psychology of Group Conflict and Reconciliation in South Africa,10,bucket_match:african
68,184348,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
69,198419,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
70,150455,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
70,150455,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
71,198464,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
72,220075,crawl,Black American Studies Minor,program,1,black,Black American Studies,70,strong_token|bucket_match:black
73,144892,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
74,156620,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
74,156620,crawl,"African and African American Studies, Minor",program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
74,156620,crawl,Minor in African and African American Studies,program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
